Node{identificator='18_34_19', x='211', y='690', raw='5', id='10000', cor='-4196306', connected='92_23_29', minorisWay=''}
Node{identificator='74_40_26', x='1461', y='164', raw='5', id='1723.0432', cor='-5681045', connected='97_47_93 20_51_21', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 68_78_25 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 71_35_56 99_18_22 88_44_98 97_79_27 91_82_13 20_51_21'}
Node{identificator='97_47_93', x='1496', y='183', raw='5', id='1762.8678', cor='-11133672', connected='22_91_29 74_40_26', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 68_78_25 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 71_35_56 99_18_22 88_44_98 97_79_27 91_82_13 20_51_21 74_40_26'}
Node{identificator='22_91_29', x='1512', y='199', raw='5', id='1785.4952', cor='-8968585', connected='80_79_69 97_47_93', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 68_78_25 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 71_35_56 99_18_22 88_44_98 97_79_27 91_82_13 20_51_21 74_40_26 97_47_93'}
Node{identificator='80_79_69', x='1486', y='331', raw='5', id='1920.0315', cor='-13045011', connected='10_21_29 22_91_29', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 68_78_25 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 71_35_56 99_18_22 88_44_98 97_79_27 91_82_13 20_51_21 74_40_26 97_47_93 22_91_29'}
Node{identificator='10_21_29', x='1484', y='349', raw='5', id='1938.1422', cor='-1541491', connected='77_83_17 80_79_69', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 68_78_25 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 71_35_56 99_18_22 88_44_98 97_79_27 91_82_13 20_51_21 74_40_26 97_47_93 22_91_29 80_79_69'}
Node{identificator='77_83_17', x='1488', y='369', raw='5', id='1958.5383', cor='-5500043', connected='98_67_37 10_21_29', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 68_78_25 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 71_35_56 99_18_22 88_44_98 97_79_27 91_82_13 20_51_21 74_40_26 97_47_93 22_91_29 80_79_69 10_21_29'}
Node{identificator='98_67_37', x='1492', y='379', raw='5', id='1698.233', cor='-3722227', connected='64_86_45', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72'}
Node{identificator='64_86_45', x='1525', y='358', raw='5', id='1737.3483', cor='-11810801', connected='36_67_86 67_51_80', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72 98_67_37'}
Node{identificator='67_51_80', x='1540', y='369', raw='5', id='1755.9493', cor='-4682659', connected='', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72 98_67_37 64_86_45'}
Node{identificator='86_20_72', x='1504', y='406', raw='5', id='1668.6864', cor='-7514368', connected='98_67_37', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57'}
Node{identificator='57_44_57', x='1516', y='419', raw='5', id='1650.9946', cor='-2252649', connected='75_69_95 86_20_72', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88'}
Node{identificator='36_67_86', x='1565', y='325', raw='5', id='1789.2039', cor='-16761226', connected='59_77_51', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72 98_67_37 64_86_45'}
Node{identificator='59_77_51', x='1613', y='286', raw='5', id='1851.0504', cor='-12198755', connected='99_94_39', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72 98_67_37 64_86_45 36_67_86'}
Node{identificator='99_94_39', x='1621', y='286', raw='5', id='1859.0504', cor='-8641826', connected='87_41_49', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72 98_67_37 64_86_45 36_67_86 59_77_51'}
Node{identificator='87_41_49', x='1623', y='279', raw='5', id='1866.3306', cor='-7978092', connected='54_42_69', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72 98_67_37 64_86_45 36_67_86 59_77_51 99_94_39'}
Node{identificator='54_42_69', x='1617', y='274', raw='5', id='1874.1409', cor='-477013', connected='66_45_10', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72 98_67_37 64_86_45 36_67_86 59_77_51 99_94_39 87_41_49'}
Node{identificator='66_45_10', x='1608', y='279', raw='5', id='1884.4365', cor='-4690899', connected='59_77_51 77_83_17', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24 65_24_88 57_44_57 86_20_72 98_67_37 64_86_45 36_67_86 59_77_51 99_94_39 87_41_49 54_42_69'}
Node{identificator='29_43_81', x='1070', y='512', raw='5', id='1127.6648', cor='-2286424', connected='12_44_76 81_91_45 88_13_82', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 60_63_48'}
Node{identificator='89_29_27', x='1299', y='797', raw='5', id='1260.8259', cor='-11763372', connected='19_46_63', minorisWay='18_34_19 92_23_29 46_64_27 56_20_22 70_14_15 41_23_58 64_15_84 64_50_23 26_17_48 66_86_85 25_46_54 16_47_69 89_44_91 91_19_98 92_40_86 12_19_38 11_91_50 76_52_83 74_39_61 90_13_80 15_64_33 12_96_63 16_37_19 56_90_67 25_57_91 27_45_56 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34'}
Node{identificator='19_46_63', x='1313', y='780', raw='5', id='1282.8486', cor='-4780760', connected='70_17_33 47_50_87', minorisWay='18_34_19 92_23_29 46_64_27 56_20_22 70_14_15 41_23_58 64_15_84 64_50_23 26_17_48 66_86_85 25_46_54 16_47_69 89_44_91 91_19_98 92_40_86 12_19_38 11_91_50 76_52_83 74_39_61 90_13_80 15_64_33 12_96_63 16_37_19 56_90_67 25_57_91 27_45_56 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 89_29_27'}
Node{identificator='70_17_33', x='1338', y='764', raw='5', id='1312.5303', cor='-3542957', connected='64_12_66', minorisWay='18_34_19 92_23_29 46_64_27 56_20_22 70_14_15 41_23_58 64_15_84 64_50_23 26_17_48 66_86_85 25_46_54 16_47_69 89_44_91 91_19_98 92_40_86 12_19_38 11_91_50 76_52_83 74_39_61 90_13_80 15_64_33 12_96_63 16_37_19 56_90_67 25_57_91 27_45_56 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 89_29_27 19_46_63'}
Node{identificator='64_12_66', x='1356', y='754', raw='5', id='1333.1216', cor='-11724774', connected='73_18_15 60_23_26', minorisWay='18_34_19 92_23_29 46_64_27 56_20_22 70_14_15 41_23_58 64_15_84 64_50_23 26_17_48 66_86_85 25_46_54 16_47_69 89_44_91 91_19_98 92_40_86 12_19_38 11_91_50 76_52_83 74_39_61 90_13_80 15_64_33 12_96_63 16_37_19 56_90_67 25_57_91 27_45_56 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 89_29_27 19_46_63 70_17_33'}
Node{identificator='27_23_24', x='1525', y='675', raw='5', id='1527.1991', cor='-6169830', connected='17_96_85 60_23_26', minorisWay='18_34_19 92_23_29 46_64_27 56_20_22 70_14_15 41_23_58 64_15_84 64_50_23 26_17_48 66_86_85 25_46_54 16_47_69 89_44_91 91_19_98 92_40_86 12_19_38 11_91_50 76_52_83 74_39_61 90_13_80 15_64_33 12_96_63 16_37_19 56_90_67 25_57_91 27_45_56 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 89_29_27 19_46_63 70_17_33 64_12_66 60_23_26'}
Node{identificator='78_61_95', x='1670', y='624', raw='5', id='1672.9718', cor='-15161141', connected='53_44_92', minorisWay='18_34_19 92_23_29 46_64_27 56_20_22 70_14_15 41_23_58 64_15_84 64_50_23 26_17_48 66_86_85 25_46_54 16_47_69 89_44_91 91_19_98 92_40_86 12_19_38 11_91_50 76_52_83 74_39_61 90_13_80 15_64_33 12_96_63 16_37_19 56_90_67 25_57_91 27_45_56 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 89_29_27 19_46_63 70_17_33 64_12_66 60_23_26'}
Node{identificator='17_96_85', x='1444', y='612', raw='5', id='1497.91', cor='-12144119', connected='37_52_11', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58'}
Node{identificator='37_52_11', x='1523', y='507', raw='5', id='1629.3102', cor='-1902371', connected='75_69_95', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 17_96_85'}
Node{identificator='75_69_95', x='1559', y='453', raw='5', id='1694.2101', cor='-5251107', connected='55_59_16', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 17_96_85 37_52_11'}
Node{identificator='55_59_16', x='1594', y='411', raw='5', id='1748.8818', cor='-2221515', connected='67_51_80', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 17_96_85 37_52_11 75_69_95'}
Node{identificator='52_28_70', x='1335', y='752', raw='5', id='1356.3787', cor='-5695510', connected='70_17_33', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 73_18_15'}
Node{identificator='73_18_15', x='1343', y='739', raw='5', id='1341.1144', cor='-14319823', connected='52_28_70 17_96_85', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87'}
Node{identificator='60_23_26', x='1528', y='682', raw='5', id='1519.5834', cor='-15703833', connected='27_23_24 78_61_95', minorisWay='18_34_19 92_23_29 46_64_27 56_20_22 70_14_15 41_23_58 64_15_84 64_50_23 26_17_48 66_86_85 25_46_54 16_47_69 89_44_91 91_19_98 92_40_86 12_19_38 11_91_50 76_52_83 74_39_61 90_13_80 15_64_33 12_96_63 16_37_19 56_90_67 25_57_91 27_45_56 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 89_29_27 19_46_63 70_17_33 64_12_66'}
Node{identificator='53_44_92', x='1614', y='576', raw='5', id='1746.7281', cor='-1204323', connected='37_52_11', minorisWay='18_34_19 92_23_29 46_64_27 56_20_22 70_14_15 41_23_58 64_15_84 64_50_23 26_17_48 66_86_85 25_46_54 16_47_69 89_44_91 91_19_98 92_40_86 12_19_38 11_91_50 76_52_83 74_39_61 90_13_80 15_64_33 12_96_63 16_37_19 56_90_67 25_57_91 27_45_56 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 89_29_27 19_46_63 70_17_33 64_12_66 60_23_26 78_61_95'}
Node{identificator='12_44_76', x='1135', y='549', raw='5', id='1202.4579', cor='-10580237', connected='63_76_28', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 60_63_48 29_43_81'}
Node{identificator='63_76_28', x='1170', y='567', raw='5', id='1241.8152', cor='-8443496', connected='49_29_65', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 60_63_48 29_43_81 12_44_76'}
Node{identificator='49_29_65', x='1192', y='573', raw='5', id='1264.6187', cor='-3620031', connected='14_18_82', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 60_63_48 29_43_81 12_44_76 63_76_28'}
Node{identificator='96_73_50', x='1265', y='581', raw='5', id='1338.1953', cor='-7455479', connected='35_31_29', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 60_63_48 29_43_81 12_44_76 63_76_28 49_29_65 14_18_82'}
Node{identificator='14_18_82', x='1226', y='579', raw='5', id='1299.144', cor='-1662193', connected='96_73_50', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 60_63_48 29_43_81 12_44_76 63_76_28 49_29_65'}
Node{identificator='35_31_29', x='1362', y='581', raw='5', id='1435.1953', cor='-8725317', connected='97_71_90 96_73_50', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 60_63_48 29_43_81 12_44_76 63_76_28 49_29_65 14_18_82 96_73_50'}
Node{identificator='97_71_90', x='1373', y='582', raw='5', id='1446.2407', cor='-15462714', connected='46_71_22 35_31_29', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 60_63_48 29_43_81 12_44_76 63_76_28 49_29_65 14_18_82 96_73_50 35_31_29'}
Node{identificator='46_71_22', x='1380', y='591', raw='5', id='1422.0393', cor='-13342859', connected='73_49_47', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87'}
Node{identificator='73_49_47', x='1392', y='590', raw='5', id='1434.0809', cor='-5129292', connected='81_47_58', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22'}
Node{identificator='81_47_58', x='1397', y='583', raw='5', id='1442.6832', cor='-14560056', connected='77_51_43 17_96_85', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47'}
Node{identificator='77_51_43', x='1393', y='575', raw='5', id='1451.6274', cor='-3991258', connected='72_21_71 40_46_24', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58'}
Node{identificator='72_21_71', x='1381', y='574', raw='5', id='1463.6691', cor='-5356920', connected='97_71_90', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43'}
Node{identificator='86_41_65', x='912', y='232', raw='5', id='10000', cor='-5979608', connected='78_23_14 55_27_15 42_90_11', minorisWay=''}
Node{identificator='78_23_14', x='1005', y='284', raw='5', id='1125.0132', cor='-3532238', connected='32_41_74 54_33_22', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 70_13_45 15_32_74 51_55_25 83_36_65 22_52_38 74_25_35 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 54_33_22'}
Node{identificator='40_46_24', x='1399', y='572', raw='5', id='1458.3357', cor='-7513353', connected='65_24_88', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43'}
Node{identificator='65_24_88', x='1453', y='505', raw='5', id='1544.388', cor='-7276216', connected='57_44_57', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50 81_31_76 95_91_81 60_54_74 65_94_46 70_93_40 82_65_17 46_78_14 72_99_50 32_49_58 55_23_50 41_70_69 78_86_36 56_77_67 61_15_87 46_71_22 73_49_47 81_47_58 77_51_43 40_46_24'}
Node{identificator='25_33_42', x='578', y='463', raw='5', id='566.4496', cor='-8329877', connected='46_58_62', minorisWay='18_34_19 92_23_29 63_13_65 41_84_53 99_63_93 11_66_63 10_90_73 95_17_45 31_11_42 62_64_81 73_35_86 29_69_45 12_88_45 39_22_62 64_45_76'}
Node{identificator='46_58_62', x='686', y='514', raw='5', id='621.92456', cor='-7979618', connected='21_59_80 22_52_38', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 93_75_77'}
Node{identificator='21_59_80', x='735', y='535', raw='5', id='675.235', cor='-7479435', connected='12_37_63 65_57_61', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 93_75_77 46_58_62'}
Node{identificator='12_37_63', x='763', y='551', raw='5', id='707.484', cor='-6643040', connected='78_50_50', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 93_75_77 46_58_62 21_59_80'}
Node{identificator='78_50_50', x='792', y='571', raw='5', id='721.85254', cor='-2038006', connected='81_31_76', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68'}
Node{identificator='81_31_76', x='843', y='610', raw='5', id='786.05536', cor='-5399265', connected='95_91_81', minorisWay='18_34_19 92_23_29 46_64_27 42_73_87 68_35_88 81_61_63 65_59_56 72_97_77 88_38_20 56_97_18 42_22_97 98_14_52 67_76_51 18_33_65 68_23_63 36_31_68 78_50_50'}
